scenario,event,sim_time_s,n,thermal_power,Tf,Tc,rho,rho_dollars,rod_position,rod_target,I_norm,Xe_norm,rho_xe,decay_heat,plant_mode,scram_active,numerical_fault
chernobyl_rbmk_like,,2.399999857,0.06253822893,0.06253579259,282.3922424,267.074707,2.975575626e-06,0.000425082224,0.9689922929,0.9689922929,0.9999354482,1.250090599,-0.005001811776,0.004125082865,1,0,0
chernobyl_rbmk_like,,2.5,0.06253929436,0.06253679097,282.3935242,267.0839539,3.030989319e-06,0.0004329984658,0.9689922929,0.9689922929,0.999932766,1.250094414,-0.005001888145,0.004125089385,1,0,0
chernobyl_rbmk_like,,2.599999905,0.0625403598,0.06253778934,282.3948364,267.0929871,3.085937351e-06,0.0004408481764,0.9689922929,0.9689922929,0.9999300241,1.250098109,-0.005001962185,0.004125095438,1,0,0
chernobyl_rbmk_like,,2.700000048,0.06254142523,0.06253879517,282.3961792,267.1017456,3.134831786e-06,0.0004478330957,0.9689922929,0.9689922929,0.9999273419,1.250101924,-0.005002038553,0.004125101957,1,0,0
chernobyl_rbmk_like,,2.799999952,0.06254249066,0.06253979355,282.3975525,267.11026,3.17953527e-06,0.0004542193201,0.9689922929,0.9689922929,0.9999246597,1.250105739,-0.005002114456,0.004125108942,1,0,0
chernobyl_rbmk_like,,2.899999857,0.06254355609,0.06254079938,282.3989563,267.1185303,3.222376108e-06,0.0004603394191,0.9689922929,0.9689922929,0.9999219775,1.250109434,-0.005002188496,0.004125115927,1,0,0
chernobyl_rbmk_like,,3,0.06254459918,0.06254178286,282.4003906,267.1265564,3.25916335e-06,0.000465594756,0.9689922929,0.9689922929,0.9999192953,1.250113249,-0.005002264865,0.004125122912,1,0,0
chernobyl_rbmk_like,,3.099999905,0.06254547089,0.06254260242,282.4018555,267.1343994,3.293156624e-06,0.0004704509338,0.9689922929,0.9689922929,0.9999166131,1.250117064,-0.005002341233,0.004125129897,1,0,0
chernobyl_rbmk_like,,3.199999809,0.06254637241,0.06254345179,282.4033508,267.1419983,3.325752914e-06,0.0004751075467,0.9689922929,0.9689922929,0.9999139309,1.250120759,-0.005002415273,0.004125136882,1,0,0
chernobyl_rbmk_like,,3.299999952,0.06254736334,0.06254438311,282.4048462,267.1493835,3.35322693e-06,0.0004790324019,0.9689922929,0.9689922929,0.9999111891,1.250124574,-0.005002491176,0.004125144333,1,0,0
chernobyl_rbmk_like,,3.399999857,0.06254836172,0.06254532188,282.4063721,267.1565552,3.376509994e-06,0.0004823585623,0.9689922929,0.9689922929,0.9999085069,1.250128388,-0.005002567545,0.004125151783,1,0,0
chernobyl_rbmk_like,,3.5,0.06254909188,0.06254601479,282.4079285,267.1635437,3.399327397e-06,0.0004856181913,0.9689922929,0.9689922929,0.9999058247,1.250132084,-0.005002641585,0.004125159699,1,0,0
chernobyl_rbmk_like,,3.599999905,0.06254994124,0.062546812,282.4095154,267.1703491,3.417022526e-06,0.0004881460627,0.9689922929,0.9689922929,0.9999031425,1.250135899,-0.005002717953,0.00412516715,1,0,0
chernobyl_rbmk_like,,3.699999809,0.06255079806,0.06254762411,282.4111023,267.1769409,3.431923687e-06,0.0004902748042,0.9689922929,0.9689922929,0.9999004602,1.250139713,-0.005002794322,0.004125175066,1,0,0
chernobyl_rbmk_like,,3.799999952,0.06255143136,0.06254822016,282.4127502,267.1833801,3.446824849e-06,0.0004924035165,0.9689922929,0.9689922929,0.999897778,1.250143409,-0.005002867896,0.004125182983,1,0,0
chernobyl_rbmk_like,,3.899999857,0.06255228817,0.06254903227,282.4143677,267.1896057,3.455672413e-06,0.0004936674959,0.9689922929,0.9689922929,0.9998950958,1.250147223,-0.005002944265,0.004125190899,1,0,0
